#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
NA20359	972273	1.00000	1770680	0.99952	0.00130	0.00041	1.82118	0.01328
HG00513	1164437	1.00000	1681882	0.99964	0.00118	0.00038	1.44437	0.00894
NA19720	1044528	1.00000	1786523	0.99953	0.00120	0.00037	1.71036	0.01133
NA07056	977035	1.00000	1732562	0.99954	0.00102	0.00032	1.77329	0.01268
HG00379	1006591	1.00000	1756301	0.99948	0.00090	0.00028	1.74480	0.01227
HG01786	1021782	1.00000	1793062	0.99960	0.00102	0.00033	1.75484	0.00906
HG01565	1079540	1.00000	1746126	0.99950	0.00105	0.00033	1.61747	0.01046
HG03882	997945	1.00000	1769043	0.99947	0.00091	0.00029	1.77269	0.01299
HG03479	1058038	1.00000	1739254	0.99947	0.00124	0.00045	1.64385	0.01209
NA20126	944764	1.00000	1857145	0.99952	0.00099	0.00031	1.96572	0.01339
HG02586	1037190	1.00000	1676955	0.99947	0.00124	0.00045	1.61683	0.01378
HG01945	1106085	1.00000	1635631	0.99943	0.00087	0.00028	1.47876	0.01370
NA19678	991356	1.00000	1870153	0.99954	0.00112	0.00035	1.88646	0.01017
HG01860	1108847	1.00000	1649183	0.99950	0.00098	0.00031	1.48730	0.01385
HG01162	956345	1.00000	1795305	0.99956	0.00096	0.00030	1.87726	0.01332
HG02658	1130418	1.00000	1525885	0.99940	0.00115	0.00038	1.34984	0.01438
HG03775	1028865	1.00000	1765391	0.99949	0.00122	0.00040	1.71586	0.01267
HG02353	1089417	1.00000	1635347	0.99949	0.00093	0.00029	1.50112	0.01378
NA19006	1114628	1.00000	1631902	0.99950	0.00102	0.00032	1.46408	0.01339
HG02490	1046362	1.00000	1737313	0.99951	0.00112	0.00037	1.66034	0.01146
HG01872	1120611	1.00000	1678553	0.99949	0.00087	0.00027	1.49789	0.01208
HG03082	1069312	1.00000	1697779	0.99955	0.00182	0.00068	1.58773	0.01155
HG01797	1119531	1.00000	1657222	0.99946	0.00090	0.00029	1.48028	0.01338
NA20503	1018627	1.00000	1772480	0.99954	0.00105	0.00034	1.74007	0.01149
NA12046	976509	1.00000	1736738	0.99951	0.00101	0.00031	1.77852	0.01306
HG02127	1128789	1.00000	1647207	0.99943	0.00082	0.00026	1.45927	0.01309
HG02371	1103278	1.00000	1625028	0.99944	0.00095	0.00030	1.47291	0.01420
HG02312	1022754	1.00000	1763046	0.99948	0.00089	0.00028	1.72382	0.01254
HG02105	1145971	1.00000	1486961	0.99948	0.00083	0.00028	1.29756	0.01427
HG00463	1136345	1.00000	1652976	0.99944	0.00102	0.00034	1.45464	0.01282
HG02819	1068202	1.00000	1682260	0.99913	0.00619	0.00254	1.57485	0.01298
HG02420	899384	1.00000	1908698	0.99952	0.00092	0.00028	2.12223	0.01386
HG00436	1096270	1.00000	1642865	0.99945	0.00088	0.00028	1.49860	0.01413
HG02003	1100534	1.00000	1589768	0.99941	0.00103	0.00035	1.44454	0.01409
HG02681	978758	1.00000	1796343	0.99952	0.00169	0.00057	1.83533	0.01243
HG00580	1131167	1.00000	1668739	0.99943	0.00095	0.00030	1.47524	0.01309
NA19118	1058311	1.00000	1750806	0.99952	0.00091	0.00031	1.65434	0.01138
NA20509	1006623	1.00000	1773721	0.99953	0.00100	0.00031	1.76205	0.01269
HG00355	1023767	1.00000	1804880	0.99955	0.00103	0.00033	1.76298	0.00979
HG03547	1041819	1.00000	1692593	0.99943	0.00149	0.00055	1.62465	0.01362
HG03515	1050692	1.00000	1675069	0.99951	0.00130	0.00047	1.59425	0.01371
HG03367	1087511	1.00000	1709292	0.99949	0.00134	0.00049	1.57175	0.01178
HG03910	1031650	1.00000	1770695	0.99950	0.00115	0.00037	1.71637	0.01249
HG02130	1106030	1.00000	1656830	0.99949	0.00094	0.00031	1.49800	0.01228
HG01762	1006686	1.00000	1710642	0.99953	0.00095	0.00030	1.69928	0.01202
HG01474	965136	1.00000	1749720	0.99949	0.00095	0.00030	1.81293	0.01341
HG01781	997392	1.00000	1791320	0.99948	0.00111	0.00035	1.79600	0.01155
NA19083	1082115	1.00000	1620957	0.99942	0.00087	0.00028	1.49795	0.01496
HG03963	1025999	1.00000	1837764	0.99950	0.00247	0.00088	1.79119	0.01053
HG02760	1005072	1.00000	1639036	0.99950	0.00096	0.00032	1.63076	0.01395
HG01583	1005293	1.00000	1841396	0.99958	0.00091	0.00028	1.83170	0.01201
HG04134	994092	1.00000	1829297	0.99941	0.00265	0.00093	1.84017	0.01318
NA10847	994678	1.00000	1736346	0.99952	0.00103	0.00032	1.74564	0.01266
HG01765	982791	1.00000	1718460	0.99950	0.00108	0.00033	1.74855	0.01315
HG04033	1040990	1.00000	1819153	0.99947	0.00294	0.00108	1.74752	0.01117
NA20866	1016600	1.00000	1813262	0.99952	0.00095	0.00029	1.78365	0.01141
HG03271	1050265	1.00000	1681654	0.99945	0.00150	0.00055	1.60117	0.01485
HG04042	1009592	1.00000	1816886	0.99944	0.00409	0.00154	1.79962	0.01190
HG03112	1033855	1.00000	1679626	0.99951	0.00100	0.00033	1.62462	0.01248
NA20869	1023761	1.00000	1815255	0.99951	0.00112	0.00035	1.77312	0.01117
HG03829	997748	1.00000	1728669	0.99950	0.00120	0.00039	1.73257	0.01373
NA20320	943757	1.00000	1669687	0.99952	0.00142	0.00045	1.76919	0.01500
HG02386	1074983	1.00000	1619456	0.99946	0.00097	0.00031	1.50649	0.01372
HG03437	1038026	1.00000	1696386	0.99950	0.00145	0.00053	1.63424	0.01306
HG01353	994166	1.00000	1872609	0.99955	0.00109	0.00034	1.88360	0.00961
NA19455	1025668	1.00000	1727002	0.99957	0.00080	0.00027	1.68378	0.01239
HG02654	993215	1.00000	1816825	0.99951	0.00199	0.00069	1.82924	0.01209
HG02839	1055073	1.00000	1708584	0.99949	0.00103	0.00035	1.61940	0.01270
HG04222	1031749	1.00000	1843237	0.99952	0.00143	0.00046	1.78652	0.01055
HG03433	1066780	1.00000	1725997	0.99955	0.00119	0.00042	1.61795	0.01052
HG02675	1040917	1.00000	1672613	0.99948	0.00113	0.00039	1.60686	0.01333
NA18644	1138597	1.00000	1693622	0.99958	0.00158	0.00049	1.48746	0.00921
HG01275	1035830	1.00000	1641876	0.99942	0.00092	0.00030	1.58508	0.01350
HG02343	969470	1.00000	1790192	0.99954	0.00132	0.00047	1.84657	0.01326
NA19384	1033636	1.00000	1705633	0.99953	0.00075	0.00024	1.65013	0.01381
NA19752	1014681	1.00000	1736142	0.99950	0.00082	0.00026	1.71102	0.01320
HG04189	1016036	1.00000	1823418	0.99939	0.00356	0.00131	1.79464	0.01195
HG03311	1064999	1.00000	1683656	0.99952	0.00106	0.00037	1.58090	0.01217
HG00684	1094836	1.00000	1609305	0.99951	0.00088	0.00028	1.46991	0.01379
HG00739	973706	1.00000	1804991	0.99951	0.00147	0.00046	1.85373	0.01192
HG01710	983910	1.00000	1782609	0.99956	0.00102	0.00031	1.81176	0.01163
HG02187	1097971	1.00000	1653371	0.99944	0.00130	0.00042	1.50584	0.01338
HG01794	1135517	1.00000	1610486	0.99946	0.00095	0.00030	1.41828	0.01308
HG02086	1085979	1.00000	1643206	0.99949	0.00109	0.00036	1.51311	0.01336
NA20891	985245	1.00000	1755954	0.99919	0.00474	0.00183	1.78225	0.01477
HG01784	982887	1.00000	1755506	0.99950	0.00089	0.00028	1.78607	0.01256
HG01598	1109202	1.00000	1666356	0.99950	0.00084	0.00027	1.50230	0.01334
HG00524	1096976	1.00000	1681463	0.99948	0.00098	0.00032	1.53282	0.01287
HG03388	1065792	1.00000	1687685	0.99946	0.00226	0.00088	1.58350	0.01228
HG01882	1027732	1.00000	1723760	0.99954	0.00079	0.00026	1.67725	0.01255
NA20821	976802	1.00000	1769097	0.99948	0.00091	0.00028	1.81111	0.01268
NA19372	1050802	1.00000	1719114	0.99957	0.00092	0.00031	1.63600	0.01208
NA19625	942257	1.00000	1927736	0.99953	0.00095	0.00030	2.04587	0.01250
HG02286	1075089	1.00000	1646688	0.99946	0.00081	0.00025	1.53168	0.01336
HG01485	957514	1.00000	1906121	0.99955	0.00094	0.00029	1.99070	0.01180
HG03722	1063578	1.00000	1702753	0.99948	0.00161	0.00058	1.60097	0.01187
NA20520	1001677	1.00000	1808495	0.99952	0.00103	0.00032	1.80547	0.01101
HG02128	1113075	1.00000	1643861	0.99949	0.00090	0.00029	1.47686	0.01309
NA20783	998566	1.00000	1774741	0.99944	0.00098	0.00030	1.77729	0.01304
NA12751	1002916	1.00000	1786096	0.99951	0.00112	0.00035	1.78090	0.01159
HG03247	1045351	1.00000	1721254	0.99951	0.00105	0.00036	1.64658	0.01345
NA21129	985099	1.00000	1712126	0.99955	0.00097	0.00029	1.73802	0.01416
HG01405	979034	1.00000	1846064	0.99949	0.00096	0.00030	1.88560	0.01254
HG01976	1063799	1.00000	1683055	0.99954	0.00093	0.00029	1.58212	0.01247
HG03709	994233	1.00000	1803198	0.99956	0.00137	0.00045	1.81366	0.01270
NA19068	1128680	1.00000	1655415	0.99948	0.00127	0.00040	1.46668	0.01223
HG01412	958887	1.00000	1839438	0.99955	0.00103	0.00031	1.91831	0.01218
NA18973	1127219	1.00000	1685285	0.99946	0.00110	0.00035	1.49508	0.01239
HG02471	1036065	1.00000	1748969	0.99950	0.00090	0.00030	1.68809	0.01231
HG02783	1023766	1.00000	1786093	0.99949	0.00102	0.00032	1.74463	0.01270
HG03815	1018394	1.00000	1836390	0.99952	0.00144	0.00048	1.80322	0.01144
NA12286	984422	1.00000	1757496	0.99951	0.00143	0.00046	1.78531	0.01242
NA19320	1036980	1.00000	1725148	0.99954	0.00080	0.00026	1.66363	0.01264
HG03130	1092648	1.00000	1717873	0.99949	0.00154	0.00057	1.57221	0.01112
NA18488	1030584	1.00000	1678847	0.99951	0.00087	0.00028	1.62902	0.01415
HG00240	956889	1.00000	1691142	0.99948	0.00162	0.00057	1.76733	0.01394
HG03021	1024121	1.00000	1783466	0.99949	0.00165	0.00056	1.74146	0.01302
NA21094	1043031	1.00000	1814024	0.99948	0.00113	0.00035	1.73919	0.01012
HG00261	991542	1.00000	1715593	0.99952	0.00102	0.00031	1.73023	0.01321
HG02315	975056	1.00000	1749488	0.99951	0.00085	0.00027	1.79424	0.01388
HG01991	1075020	1.00000	1609975	0.99940	0.00081	0.00026	1.49762	0.01508
HG03870	971098	1.00000	1729918	0.99940	0.00284	0.00102	1.78140	0.01454
NA19312	1039138	1.00000	1731255	0.99950	0.00085	0.00028	1.66605	0.01253
NA18960	1131814	1.00000	1671524	0.99949	0.00096	0.00031	1.47685	0.01257
HG01167	987564	1.00000	1903135	0.99956	0.00106	0.00033	1.92710	0.00973
HG02624	1071814	1.00000	1733063	0.99940	0.00195	0.00074	1.61694	0.01233
HG03518	1043301	1.00000	1695569	0.99954	0.00163	0.00060	1.62520	0.01223
HG00131	1006495	1.00000	1737299	0.99955	0.00097	0.00030	1.72609	0.01236
HG02816	1064339	1.00000	1722492	0.99947	0.00105	0.00035	1.61837	0.01282
HG03960	982140	1.00000	1747677	0.99943	0.00229	0.00083	1.77946	0.01402
NA19761	997956	1.00000	1720974	0.99947	0.00102	0.00032	1.72450	0.01434
NA20533	995487	1.00000	1744785	0.99938	0.00136	0.00042	1.75269	0.01451
HG01173	948708	1.00000	1798600	0.99952	0.00094	0.00029	1.89584	0.01309
NA21088	1026154	1.00000	1795166	0.99951	0.00145	0.00044	1.74941	0.01188
HG02419	1004805	1.00000	1692365	0.99952	0.00088	0.00029	1.68427	0.01377
HG02152	1129347	1.00000	1625237	0.99955	0.00081	0.00026	1.43909	0.01291
HG01140	1007843	1.00000	1812911	0.99953	0.00101	0.00031	1.79880	0.01104
HG01879	986062	1.00000	1808436	0.99951	0.00113	0.00039	1.83400	0.01302
NA12546	976014	1.00000	1725143	0.99954	0.00099	0.00031	1.76754	0.01263
HG02351	1117764	1.00000	1688742	0.99941	0.00097	0.00031	1.51082	0.01335
HG03920	975096	1.00000	1747817	0.99938	0.00210	0.00074	1.79246	0.01372
HG01479	974977	1.00000	1789751	0.99955	0.00094	0.00029	1.83569	0.01267
HG00097	995404	1.00000	1740323	0.99952	0.00099	0.00031	1.74836	0.01234
NA18949	1120500	1.00000	1638840	0.99946	0.00095	0.00030	1.46260	0.01275
NA20504	988612	1.00000	1766621	0.99947	0.00158	0.00051	1.78697	0.01213
NA20901	1002112	1.00000	1825199	0.99953	0.00106	0.00033	1.82135	0.01251
HG00592	1122064	1.00000	1681041	0.99947	0.00112	0.00036	1.49817	0.01214
NA18602	1089148	1.00000	1621395	0.99935	0.00145	0.00051	1.48868	0.01522
HG01886	1000729	1.00000	1773451	0.99942	0.00341	0.00132	1.77216	0.01254
HG01942	1122051	1.00000	1606829	0.99946	0.00088	0.00028	1.43205	0.01269
HG02546	1023612	1.00000	1748642	0.99953	0.00083	0.00027	1.70831	0.01268
HG01398	992245	1.00000	1783914	0.99951	0.00095	0.00030	1.79786	0.01234
NA20801	991375	1.00000	1784348	0.99947	0.00099	0.00031	1.79987	0.01268
HG01259	977482	1.00000	1787973	0.99954	0.00114	0.00035	1.82916	0.01142
HG02558	1020217	1.00000	1757687	0.99948	0.00141	0.00051	1.72286	0.01276
HG03517	1084372	1.00000	1710965	0.99946	0.00188	0.00069	1.57784	0.01082
HG01250	1009567	1.00000	1849176	0.99952	0.00098	0.00031	1.83165	0.01119
NA18533	1111790	1.00000	1629741	0.99949	0.00078	0.00025	1.46587	0.01358
HG01254	978948	1.00000	1900931	0.99957	0.00121	0.00037	1.94181	0.01005
HG03369	1074163	1.00000	1723746	0.99952	0.00159	0.00057	1.60473	0.01078
NA19184	1028988	1.00000	1649889	0.99952	0.00073	0.00024	1.60341	0.01428
HG00309	994617	1.00000	1766890	0.99946	0.00091	0.00028	1.77645	0.01276
HG01051	937420	1.00000	1816292	0.99948	0.00103	0.00034	1.93754	0.01338
NA19351	1044907	1.00000	1713511	0.99951	0.00101	0.00034	1.63987	0.01310
HG02384	1085875	1.00000	1604564	0.99945	0.00094	0.00030	1.47767	0.01475
HG03899	1033953	1.00000	1747016	0.99949	0.00198	0.00069	1.68965	0.01181
NA11918	958442	1.00000	1714394	0.99951	0.00147	0.00048	1.78873	0.01340
NA19393	1048068	1.00000	1736221	0.99953	0.00091	0.00029	1.65659	0.01226
NA19750	979386	1.00000	1793779	0.99954	0.00096	0.00031	1.83153	0.01278
HG03297	1038029	1.00000	1654255	0.99947	0.00129	0.00046	1.59365	0.01308
NA19792	983367	1.00000	1821903	0.99956	0.00081	0.00025	1.85272	0.01233
HG01072	933649	1.00000	1734842	0.99949	0.00087	0.00027	1.85813	0.01429
HG03968	1027001	1.00000	1812844	0.99948	0.00231	0.00082	1.76518	0.01144
NA19017	1050533	1.00000	1749913	0.99950	0.00100	0.00033	1.66574	0.01161
HG03370	1045972	1.00000	1677557	0.99945	0.00107	0.00037	1.60383	0.01410
